股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
中信建投,601066,2018-06-20,5.53,6.83,6.83,5.53,3054,2371717.0,29.21,53.48,2.38,0.08
中信建投,601066,2018-06-21,7.61,7.61,7.61,7.61,2747,2357089.0,0.0,11.42,0.78,0.07
中信建投,601066,2018-06-22,8.47,8.47,8.47,8.47,9371,8846101.0,0.0,11.3,0.86,0.23
中信建投,601066,2018-06-25,9.41,9.41,9.41,9.41,19032,19755258.0,0.0,11.1,0.94,0.48
中信建投,601066,2018-06-26,10.45,10.45,10.45,10.45,100723,115025289.0,0.0,11.05,1.04,2.52
中信建投,601066,2018-06-27,10.93,10.83,11.01,10.06,2362393,2713629696.0,9.09,3.64,0.38,59.06
中信建投,601066,2018-06-28,10.42,10.08,10.93,9.83,1582452,1789632864.0,10.16,-6.93,-0.75,39.56
中信建投,601066,2018-06-29,9.63,9.79,9.98,9.26,1259130,1335582592.0,7.14,-2.88,-0.29,31.48
中信建投,601066,2018-07-02,9.89,9.32,10.0,9.19,980344,1043840160.0,8.27,-4.8,-0.47,24.51
中信建投,601066,2018-07-03,9.21,9.4,9.66,9.2,823310,856714976.0,4.94,0.86,0.08,20.58
中信建投,601066,2018-07-04,9.28,8.36,9.28,8.36,1157737,1114403616.0,9.79,-11.06,-1.04,28.94
中信建投,601066,2018-07-05,8.48,8.51,8.98,8.37,1043751,1008396352.0,7.3,1.79,0.15,26.09
中信建投,601066,2018-07-06,8.34,8.38,8.79,7.95,1048547,973944784.0,9.87,-1.53,-0.13,26.21
中信建投,601066,2018-07-09,8.45,8.44,8.61,8.25,739266,693241760.0,4.3,0.72,0.06,18.48
中信建投,601066,2018-07-10,8.4,8.72,8.75,8.31,867126,823437584.0,5.21,3.32,0.28,21.68
中信建投,601066,2018-07-11,8.43,8.37,8.7,8.19,732752,688335680.0,5.85,-4.01,-0.35,18.32
中信建投,601066,2018-07-12,8.25,9.3,9.3,8.25,1033325,1020425376.0,12.54,11.11,0.93,25.83
中信建投,601066,2018-07-13,9.13,8.9,9.27,8.79,1131545,1123923408.0,5.16,-4.3,-0.4,28.29
中信建投,601066,2018-07-16,8.81,8.66,8.9,8.48,634883,612093008.0,4.72,-2.7,-0.24,15.87
中信建投,601066,2018-07-17,8.58,8.82,8.83,8.51,581322,561352368.0,3.7,1.85,0.16,14.53
中信建投,601066,2018-07-18,8.82,8.37,8.91,8.35,658941,634615568.0,6.35,-5.1,-0.45,16.47
中信建投,601066,2018-07-19,8.29,8.44,8.54,8.24,436530,408443552.0,3.58,0.84,0.07,10.91
中信建投,601066,2018-07-20,8.38,8.85,9.26,8.23,1069250,1042229504.0,12.2,4.86,0.41,26.73
中信建投,601066,2018-07-23,8.62,8.69,8.84,8.46,675447,648994272.0,4.29,-1.81,-0.16,16.89
中信建投,601066,2018-07-24,8.64,9.32,9.66,8.64,1589318,1642208768.0,11.74,7.25,0.63,39.73
中信建投,601066,2018-07-25,9.11,9.55,9.61,9.08,1190541,1227265376.0,5.69,2.47,0.23,29.76
中信建投,601066,2018-07-26,9.46,9.26,9.7,9.22,839914,871791936.0,5.03,-3.04,-0.29,21.0
中信建投,601066,2018-07-27,9.13,9.05,9.38,8.96,605638,613379120.0,4.54,-2.27,-0.21,15.14
中信建投,601066,2018-07-30,8.94,9.22,9.35,8.93,551337,557866496.0,4.64,1.88,0.17,13.78
中信建投,601066,2018-07-31,9.17,8.92,9.24,8.77,550080,547029936.0,5.1,-3.25,-0.3,13.75
中信建投,601066,2018-08-01,8.93,8.79,9.2,8.76,574177,572115504.0,4.93,-1.46,-0.13,14.35
