股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
中金公司,601995,2020-11-02,34.36,37.52,41.26,34.36,1282299,4932696576.0,24.13,31.19,8.92,49.27
中金公司,601995,2020-11-03,38.23,41.29,41.29,38.23,889291,3591100464.0,8.16,10.05,3.77,34.17
中金公司,601995,2020-11-04,41.37,44.12,45.2,40.48,1075063,4640883200.0,11.43,6.85,2.83,41.3
中金公司,601995,2020-11-05,44.19,47.02,48.0,42.84,1037435,4663809536.0,11.7,6.57,2.9,39.86
中金公司,601995,2020-11-06,47.97,51.74,51.74,47.2,816658,4084182400.0,9.66,10.04,4.72,31.38
中金公司,601995,2020-11-09,53.82,56.93,56.93,51.18,601692,3253930560.0,11.11,10.03,5.19,23.12
中金公司,601995,2020-11-10,58.82,59.93,62.64,58.32,940857,5699568896.0,7.59,5.27,3.0,36.15
中金公司,601995,2020-11-11,58.62,59.42,61.01,54.98,954390,5587111424.0,10.06,-0.85,-0.51,36.67
中金公司,601995,2020-11-12,57.99,56.04,57.99,54.7,669922,3764698512.0,5.54,-5.69,-3.38,25.74
中金公司,601995,2020-11-13,54.83,57.02,59.32,54.36,671538,3858627472.0,8.85,1.75,0.98,25.8
中金公司,601995,2020-11-16,56.62,60.2,60.42,55.53,737015,4300081664.0,8.58,5.58,3.18,28.32
中金公司,601995,2020-11-17,59.15,58.75,61.39,58.2,650704,3876629856.0,5.3,-2.41,-1.45,25.0
中金公司,601995,2020-11-18,58.4,59.82,61.32,58.4,620281,3733895312.0,4.97,1.82,1.07,23.83
中金公司,601995,2020-11-19,58.62,56.95,58.82,55.37,631038,3612339632.0,5.77,-4.8,-2.87,24.24
中金公司,601995,2020-11-20,56.37,58.18,59.13,55.5,488221,2801798992.0,6.37,2.16,1.23,18.76
中金公司,601995,2020-11-23,58.12,61.82,64.02,57.52,857731,5285942528.0,11.17,6.26,3.64,32.95
中金公司,601995,2020-11-24,61.0,62.57,62.9,60.62,609199,3779559280.0,3.69,1.21,0.75,23.41
中金公司,601995,2020-11-25,62.92,60.0,63.6,60.0,463833,2852453024.0,5.75,-4.11,-2.57,17.82
中金公司,601995,2020-11-26,59.38,62.02,62.61,59.0,492693,3014637568.0,6.02,3.37,2.02,18.93
中金公司,601995,2020-11-27,61.31,62.77,62.78,59.32,541340,3333701424.0,5.58,1.21,0.75,20.8
中金公司,601995,2020-11-30,63.7,65.01,69.07,62.78,983326,6562023168.0,10.02,3.57,2.24,37.78
中金公司,601995,2020-12-01,63.72,67.84,71.22,63.12,770506,5106028288.0,12.46,4.35,2.83,29.6
中金公司,601995,2020-12-02,66.83,67.82,70.82,66.33,651809,4448606208.0,6.62,-0.03,-0.02,25.04
中金公司,601995,2020-12-03,66.82,65.8,67.79,65.47,424721,2828490560.0,3.42,-2.98,-2.02,16.32
中金公司,601995,2020-12-04,64.68,63.52,65.02,62.68,387653,2480211248.0,3.56,-3.47,-2.28,14.89
中金公司,601995,2020-12-07,62.94,63.27,64.32,62.94,242127,1544590512.0,2.17,-0.39,-0.25,9.3
中金公司,601995,2020-12-08,62.72,63.57,64.32,62.72,233954,1492972128.0,2.53,0.47,0.3,8.99
中金公司,601995,2020-12-09,63.58,60.47,63.98,59.38,379085,2358165648.0,7.24,-4.88,-3.1,14.56
中金公司,601995,2020-12-10,59.49,60.02,61.2,58.95,284697,1720869984.0,3.72,-0.74,-0.45,10.94
中金公司,601995,2020-12-11,60.37,60.31,60.52,59.58,215046,1294879280.0,1.57,0.48,0.29,8.26
中金公司,601995,2020-12-14,59.85,59.27,60.11,57.95,257278,1522460992.0,3.58,-1.72,-1.04,9.88
中金公司,601995,2020-12-15,58.82,61.32,62.1,58.32,321062,1935275184.0,6.38,3.46,2.05,12.34
中金公司,601995,2020-12-16,61.02,59.83,61.21,59.57,246208,1490455344.0,2.67,-2.43,-1.49,9.46
中金公司,601995,2020-12-17,59.63,64.77,65.5,59.57,591637,3755026736.0,9.91,8.26,4.94,22.73
中金公司,601995,2020-12-18,63.71,63.17,64.6,62.94,349740,2232748800.0,2.56,-2.47,-1.6,13.44
中金公司,601995,2020-12-21,62.81,64.77,65.8,62.14,380116,2431946160.0,5.79,2.53,1.6,14.6
中金公司,601995,2020-12-22,64.22,63.22,67.82,63.12,489977,3220691232.0,7.26,-2.39,-1.55,18.83
中金公司,601995,2020-12-23,63.62,65.65,66.75,63.3,446040,2911637936.0,5.46,3.84,2.43,17.14
中金公司,601995,2020-12-24,65.6,65.32,67.58,64.9,361354,2397277248.0,4.08,-0.5,-0.33,13.88
中金公司,601995,2020-12-25,64.92,66.39,67.41,63.67,373527,2464124176.0,5.73,1.64,1.07,14.35
中金公司,601995,2020-12-28,65.97,67.25,68.19,65.38,337214,2259168960.0,4.23,1.3,0.86,12.96
中金公司,601995,2020-12-29,67.81,67.96,70.79,67.33,434501,2995624368.0,5.14,1.06,0.71,16.69
中金公司,601995,2020-12-30,67.02,70.02,70.4,65.48,472021,3237877872.0,7.24,3.03,2.06,18.14
中金公司,601995,2020-12-31,70.84,75.09,76.58,70.12,547704,4052986768.0,9.23,7.24,5.07,21.04
中金公司,601995,2021-01-04,76.52,74.67,77.51,72.72,535314,4007216080.0,6.38,-0.56,-0.42,20.57
中金公司,601995,2021-01-05,73.72,72.62,75.75,70.85,534899,3914934640.0,6.56,-2.75,-2.05,20.55
中金公司,601995,2021-01-06,72.6,72.13,74.07,71.34,361191,2638883840.0,3.76,-0.67,-0.49,13.88
中金公司,601995,2021-01-07,71.62,72.77,73.11,70.52,370589,2662672880.0,3.59,0.89,0.64,14.24
中金公司,601995,2021-01-08,72.22,71.0,73.12,70.99,260533,1875955424.0,2.93,-2.43,-1.77,10.01
中金公司,601995,2021-01-11,71.0,67.83,71.6,67.53,350331,2423514688.0,5.73,-4.46,-3.17,13.46
中金公司,601995,2021-01-12,67.22,73.43,74.4,67.17,530306,3764225392.0,10.66,8.26,5.6,20.37
