股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
通威股份,600438,2004-03-02,-0.58,-0.66,-0.54,-0.7,314680,389794283.0,-12.8,47.2,0.59,52.45
通威股份,600438,2004-03-03,-0.69,-0.7,-0.66,-0.72,92573,110674987.0,-9.09,-6.06,-0.04,15.43
通威股份,600438,2004-03-04,-0.71,-0.7,-0.68,-0.73,59338,70889107.0,-7.14,0.0,0.0,9.89
通威股份,600438,2004-03-05,-0.7,-0.72,-0.67,-0.73,52102,61940288.0,-8.57,-2.86,-0.02,8.68
通威股份,600438,2004-03-08,-0.72,-0.75,-0.72,-0.77,52856,60714251.0,-6.94,-4.17,-0.03,8.81
通威股份,600438,2004-03-09,-0.75,-0.73,-0.73,-0.76,35691,41230725.0,-4.0,2.67,0.02,5.95
通威股份,600438,2004-03-10,-0.73,-0.73,-0.71,-0.75,37495,43812772.0,-5.48,0.0,0.0,6.25
通威股份,600438,2004-03-11,-0.73,-0.73,-0.71,-0.74,34715,40699075.0,-4.11,0.0,0.0,5.79
通威股份,600438,2004-03-12,-0.73,-0.74,-0.72,-0.75,24378,28310449.0,-4.11,-1.37,-0.01,4.06
通威股份,600438,2004-03-15,-0.74,-0.73,-0.73,-0.75,27641,32053867.0,-2.7,1.35,0.01,4.61
通威股份,600438,2004-03-16,-0.73,-0.71,-0.7,-0.74,34650,40752014.0,-5.48,2.74,0.02,5.77
通威股份,600438,2004-03-17,-0.69,-0.7,-0.68,-0.71,34036,40510952.0,-4.23,1.41,0.01,5.67
通威股份,600438,2004-03-18,-0.69,-0.74,-0.69,-0.76,32444,37683875.0,-10.0,-5.71,-0.04,5.41
通威股份,600438,2004-03-19,-0.75,-0.73,-0.73,-0.77,21983,25305921.0,-5.41,1.35,0.01,3.66
通威股份,600438,2004-03-22,-0.74,-0.74,-0.71,-0.75,19338,22489754.0,-5.48,-1.37,-0.01,3.22
通威股份,600438,2004-03-23,-0.75,-0.76,-0.74,-0.77,18947,21728284.0,-4.05,-2.7,-0.02,3.16
通威股份,600438,2004-03-24,-0.76,-0.76,-0.75,-0.77,15296,17492422.0,-2.63,0.0,0.0,2.55
通威股份,600438,2004-03-25,-0.76,-0.75,-0.74,-0.77,13724,15707578.0,-3.95,1.32,0.01,2.29
通威股份,600438,2004-03-26,-0.75,-0.76,-0.74,-0.76,9307,10695224.0,-2.67,-1.33,-0.01,1.55
通威股份,600438,2004-03-29,-0.76,-0.79,-0.76,-0.79,14760,16774388.0,-3.95,-3.95,-0.03,2.46
通威股份,600438,2004-03-30,-0.79,-0.77,-0.77,-0.79,13147,14806508.0,-2.53,2.53,0.02,2.19
通威股份,600438,2004-03-31,-0.77,-0.78,-0.75,-0.79,16955,19226532.0,-5.19,-1.3,-0.01,2.83
通威股份,600438,2004-04-01,-0.78,-0.75,-0.74,-0.79,24771,28342006.0,-6.41,3.85,0.03,4.13
通威股份,600438,2004-04-02,-0.75,-0.76,-0.75,-0.76,11214,12881641.0,-1.33,-1.33,-0.01,1.87
通威股份,600438,2004-04-05,-0.75,-0.75,-0.75,-0.77,16438,18851321.0,-2.63,1.32,0.01,2.74
通威股份,600438,2004-04-06,-0.75,-0.74,-0.73,-0.75,15073,17460316.0,-2.67,1.33,0.01,2.51
