股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
中国太保,601601,2007-12-25,41.15,38.32,42.12,38.03,3404207,16991184831.0,20.3,90.17,18.17,48.63
中国太保,601601,2007-12-26,38.65,40.08,40.38,38.16,1032532,5066422230.0,5.79,4.59,1.76,14.75
中国太保,601601,2007-12-27,40.15,40.46,41.51,39.8,781069,3953647612.0,4.27,0.95,0.38,11.16
中国太保,601601,2007-12-28,40.35,39.6,40.44,39.16,419885,2081515841.0,3.16,-2.13,-0.86,6.0
中国太保,601601,2008-01-02,39.15,38.76,39.4,38.2,415462,2010900703.0,3.03,-2.12,-0.84,5.94
中国太保,601601,2008-01-03,38.76,38.96,39.02,37.25,454952,2171882841.0,4.57,0.52,0.2,6.5
中国太保,601601,2008-01-04,39.06,39.14,39.53,38.7,299431,1466377414.0,2.13,0.46,0.18,4.28
中国太保,601601,2008-01-07,38.75,38.69,39.33,38.17,254549,1234515118.0,2.96,-1.15,-0.45,3.64
中国太保,601601,2008-01-08,38.81,39.34,40.43,38.81,463584,2296892036.0,4.19,1.68,0.65,6.62
中国太保,601601,2008-01-09,38.95,39.26,39.6,38.6,236003,1153652897.0,2.54,-0.2,-0.08,3.37
中国太保,601601,2008-01-10,39.38,39.34,39.65,38.73,252252,1235337164.0,2.34,0.2,0.08,3.6
中国太保,601601,2008-01-11,39.5,39.3,40.4,39.03,268502,1330258496.0,3.48,-0.1,-0.04,3.84
中国太保,601601,2008-01-14,39.34,38.76,39.73,38.73,270077,1318221038.0,2.54,-1.37,-0.54,3.86
中国太保,601601,2008-01-15,38.67,37.9,38.69,37.75,368383,1765303682.0,2.43,-2.22,-0.86,5.26
中国太保,601601,2008-01-16,37.44,36.48,37.65,36.43,344237,1614504423.0,3.22,-3.75,-1.42,4.92
中国太保,601601,2008-01-17,36.05,35.19,36.73,34.35,260407,1181164861.0,6.52,-3.54,-1.29,3.72
中国太保,601601,2008-01-18,35.2,35.07,35.5,34.46,160136,715342414.0,2.96,-0.34,-0.12,2.29
中国太保,601601,2008-01-21,35.07,31.11,35.07,30.58,365709,1543335608.0,12.8,-11.29,-3.96,5.22
中国太保,601601,2008-01-22,30.5,27.03,30.5,27.01,415058,1586811285.0,11.22,-13.11,-4.08,5.93
中国太保,601601,2008-01-23,27.95,29.34,30.2,26.71,351629,1350526205.0,12.91,8.55,2.31,5.02
中国太保,601601,2008-01-24,30.05,28.91,30.05,28.15,208614,808218177.0,6.48,-1.47,-0.43,2.98
中国太保,601601,2008-01-25,30.15,29.96,31.15,29.24,420843,1689696779.0,6.61,3.63,1.05,6.01
中国太保,601601,2008-01-28,29.15,25.98,29.3,25.98,239379,887547626.0,11.08,-13.28,-3.98,3.42
中国太保,601601,2008-01-29,26.73,27.17,27.82,26.26,147757,544445883.0,6.0,4.58,1.19,2.11
中国太保,601601,2008-01-30,27.8,27.04,28.05,26.05,163646,605164721.0,7.36,-0.48,-0.13,2.34
中国太保,601601,2008-01-31,27.24,27.04,27.95,26.73,119604,446752929.0,4.51,0.0,0.0,1.71
中国太保,601601,2008-02-01,27.26,27.42,28.02,26.01,161502,598975707.0,7.43,1.41,0.38,2.31
中国太保,601601,2008-02-04,28.15,29.97,30.2,27.81,246880,963757214.0,8.72,9.3,2.55,3.53
中国太保,601601,2008-02-05,29.35,28.54,29.54,28.41,132251,511845042.0,3.77,-4.77,-1.43,1.89
中国太保,601601,2008-02-13,27.6,26.99,27.6,26.83,93497,346246979.0,2.7,-5.43,-1.55,1.34
中国太保,601601,2008-02-14,27.16,27.33,27.77,27.12,56316,209636542.0,2.41,1.26,0.34,0.8
中国太保,601601,2008-02-15,26.93,27.08,27.19,26.45,74113,271437767.0,2.71,-0.91,-0.25,1.06
中国太保,601601,2008-02-18,27.66,27.45,28.0,27.39,86907,325791126.0,2.25,1.37,0.37,1.24
中国太保,601601,2008-02-19,27.45,27.92,27.98,26.83,115963,430938305.0,4.19,1.71,0.47,1.66
中国太保,601601,2008-02-20,28.08,26.87,28.1,26.83,135218,502714193.0,4.55,-3.76,-1.05,1.93
中国太保,601601,2008-02-21,26.85,26.35,26.85,26.15,132828,481573025.0,2.61,-1.94,-0.52,1.9
中国太保,601601,2008-02-22,26.15,24.39,26.2,24.14,232127,807610291.0,7.82,-7.44,-1.96,3.32
中国太保,601601,2008-02-25,24.5,23.08,24.65,23.03,127738,424319571.0,6.64,-5.37,-1.31,1.82
中国太保,601601,2008-02-26,24.5,24.25,24.84,23.25,135759,460516600.0,6.89,5.07,1.17,1.94
中国太保,601601,2008-02-27,25.14,25.67,25.99,24.59,147549,522288157.0,5.77,5.86,1.42,2.11
